DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,c_birth,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY,2017,33.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY,2018,35.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY,2019,35.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY,2020,37.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY,2021,34.9,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY,2022,35.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY1,2014,29.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY1,2015,28.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY1,2016,20.7,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY1,2017,27.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY1,2018,24.0,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY1,2019,30.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY1,2020,33.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY1,2021,30.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY1,2022,31.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY2,2014,43.6,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY2,2015,38.7,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY2,2016,43.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY2,2017,55.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY2,2018,45.4,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY2,2019,41.3,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY2,2020,53.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY2,2021,47.2,bu
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY2,2022,39.0,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY3,2014,21.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY3,2015,22.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY3,2016,21.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY3,2017,23.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY3,2018,28.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY3,2019,25.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY3,2020,28.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY3,2021,27.3,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY3,2022,28.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY4,2014,51.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY4,2015,52.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY4,2016,46.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY4,2017,49.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY4,2018,52.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY4,2019,52.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY4,2020,52.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY4,2021,53.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,FRY4,2022,53.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR,2013,74.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR,2014,77.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR,2015,75.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR,2016,75.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR,2017,77.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR,2018,79.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR,2019,79.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR,2020,78.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR,2021,79.0,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR,2022,79.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR0,2013,74.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR0,2014,77.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR0,2015,75.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR0,2016,75.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR0,2017,77.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR0,2018,79.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR0,2019,79.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR0,2020,78.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR0,2021,79.0,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR0,2022,79.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR02,2016,66.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR02,2017,68.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR02,2018,63.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR02,2019,67.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR02,2020,67.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR02,2021,65.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR02,2022,65.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR03,2013,79.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR03,2014,82.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR03,2015,83.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR03,2016,81.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR03,2017,80.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR03,2018,82.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR03,2019,81.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR03,2020,81.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR03,2021,84.2,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR03,2022,85.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR04,2013,72.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR04,2014,75.0,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR04,2015,72.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR05,2016,81.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR05,2017,82.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR05,2018,91.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR05,2019,89.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR05,2020,87.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR05,2021,86.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR05,2022,82.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR06,2016,72.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR06,2017,80.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR06,2018,80.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR06,2019,82.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR06,2020,79.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR06,2021,80.3,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HR06,2022,82.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU,2013,84.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU,2014,88.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU,2015,87.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU,2016,82.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU,2017,83.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU,2018,85.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU,2019,85.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU,2020,85.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU,2021,87.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU,2022,86.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU1,2013,86.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU1,2014,90.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU1,2015,92.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU1,2016,85.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU1,2017,84.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU1,2018,90.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU1,2019,90.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU1,2020,90.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU1,2021,90.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU1,2022,90.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU11,2013,85.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU11,2014,89.0,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU11,2015,91.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU11,2016,82.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU11,2017,83.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU11,2018,91.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU11,2019,91.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU11,2020,90.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU11,2021,90.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU11,2022,92.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU12,2013,87.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU12,2014,93.0,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU12,2015,96.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU12,2016,92.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU12,2017,86.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU12,2018,84.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU12,2019,88.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU12,2020,87.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU12,2021,90.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU12,2022,85.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU2,2013,84.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU2,2014,89.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU2,2015,86.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU2,2016,84.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU2,2017,86.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU2,2018,81.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU2,2019,79.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU2,2020,84.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU2,2021,81.3,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU2,2022,82.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU21,2013,82.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU21,2014,88.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU21,2015,89.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU21,2016,82.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU21,2017,84.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU21,2018,88.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU21,2019,81.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU21,2020,86.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU21,2021,90.0,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU21,2022,83.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU22,2013,91.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU22,2014,96.7,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU22,2015,90.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU22,2016,90.1,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU22,2017,88.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU22,2018,76.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU22,2019,76.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU22,2020,79.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU22,2021,71.9,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU22,2022,79.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU23,2013,78.4,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU23,2014,83.9,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU23,2015,81.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU23,2016,81.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU23,2017,87.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU23,2018,79.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU23,2019,81.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU23,2020,86.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU23,2021,87.1,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU23,2022,86.9,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU3,2013,79.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU3,2014,84.8,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU3,2015,79.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU3,2016,75.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU3,2017,81.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU3,2018,79.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU3,2019,77.5,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU3,2020,76.8,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU3,2021,84.5,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU3,2022,82.0,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU31,2013,78.7,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU31,2014,79.6,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU31,2015,85.2,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU31,2016,84.1,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU31,2017,81.2,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU31,2018,80.6,u
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU31,2019,87.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU31,2020,86.6,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU31,2021,85.0,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU31,2022,88.7,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU32,2013,79.3,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU32,2014,83.4,b
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU32,2015,82.4,
ESTAT:EDAT_LFS_9917(1.0),14/09/23 23:00:00,A,PC,T,ED3-8,FOR,Y15-64,HU32,2016,81.0,
