"ITTER107","Territory","SEXISTAT1","Gender","ETA1","Age class","CITTADINANZA","Citizenship","ATECO_2007","NACE 2007","POSIZPROF","Professional status","TIME","Select time","Value","Flag Codes","Flags"
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2021-Q1","Q1-2021",52.543,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2021-Q2","Q2-2021",47.74,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2021-Q3","Q3-2021",45.451,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2021-Q4","Q4-2021",53.262,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2022-Q1","Q1-2022",57.644,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2022-Q2","Q2-2022",53.592,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2022-Q3","Q3-2022",51.26,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2022-Q4","Q4-2022",56.049,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018","2018",226.355,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q2","Q2-2018",228.991,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q1","Q1-2018",226.039,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q4","Q4-2018",231.671,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q3","Q3-2018",218.721,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019","2019",236.324,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q1","Q1-2019",240.35,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q2","Q2-2019",243.191,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q4","Q4-2019",233.296,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q3","Q3-2019",228.457,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020","2020",214.039,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q2","Q2-2020",210.166,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q1","Q1-2020",226.816,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q3","Q3-2020",214.229,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q4","Q4-2020",204.946,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021","2021",208.475,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022","2022",229.85,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q1","Q1-2021",202.695,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q2","Q2-2021",198.917,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q3","Q3-2021",198.642,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q4","Q4-2021",233.647,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q1","Q1-2022",227.723,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q2","Q2-2022",224.647,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q3","Q3-2022",226.857,,
"ITC","Nord-ovest","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q4","Q4-2022",240.174,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018","2018",175.989,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q2","Q2-2018",177.707,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q1","Q1-2018",174.17,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q4","Q4-2018",165.58,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q3","Q3-2018",186.498,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019","2019",182.846,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q1","Q1-2019",175.93,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q2","Q2-2019",182.616,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q4","Q4-2019",184.191,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q3","Q3-2019",188.647,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020","2020",184.767,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q2","Q2-2020",180.191,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q1","Q1-2020",177.566,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q3","Q3-2020",189.733,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q4","Q4-2020",191.578,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021","2021",197.191,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022","2022",203.214,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q1","Q1-2021",180.927,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q2","Q2-2021",191.34,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q3","Q3-2021",203.304,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q4","Q4-2021",213.194,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q1","Q1-2022",198.545,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q2","Q2-2022",201.312,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q3","Q3-2022",207.045,,
"ITD","Nord-est","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q4","Q4-2022",205.954,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018","2018",113.728,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q2","Q2-2018",107.997,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q1","Q1-2018",106.368,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q4","Q4-2018",119.562,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q3","Q3-2018",120.985,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019","2019",125.522,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q1","Q1-2019",115.703,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q2","Q2-2019",124.548,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q4","Q4-2019",127.881,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q3","Q3-2019",133.958,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020","2020",116.147,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q2","Q2-2020",111.736,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q1","Q1-2020",123.603,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q3","Q3-2020",118.906,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q4","Q4-2020",110.345,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021","2021",114.193,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022","2022",128.756,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q1","Q1-2021",102.489,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q2","Q2-2021",114.289,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q3","Q3-2021",123.208,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q4","Q4-2021",116.786,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q1","Q1-2022",116.004,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q2","Q2-2022",134.683,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q3","Q3-2022",143.07,,
"ITE","Centro (I)","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q4","Q4-2022",121.267,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018","2018",54.997,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q2","Q2-2018",65.226,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q1","Q1-2018",52.298,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q4","Q4-2018",44.995,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2018-Q3","Q3-2018",57.467,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019","2019",48.134,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q1","Q1-2019",42.834,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q2","Q2-2019",55.023,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q4","Q4-2019",46.775,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2019-Q3","Q3-2019",47.904,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020","2020",45.985,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q2","Q2-2020",47.346,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q1","Q1-2020",39.615,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q3","Q3-2020",51.18,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2020-Q4","Q4-2020",45.8,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021","2021",47.76,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022","2022",49.166,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q1","Q1-2021",42.662,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q2","Q2-2021",39.909,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q3","Q3-2021",54.741,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2021-Q4","Q4-2021",53.728,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q1","Q1-2022",44.561,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q2","Q2-2022",48.065,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q3","Q3-2022",50.123,,
"ITFG","Mezzogiorno","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","1","employees","2022-Q4","Q4-2022",53.917,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2018","2018",73.809,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2018-Q2","Q2-2018",73.936,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2018-Q1","Q1-2018",69.507,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2018-Q4","Q4-2018",76.867,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2018-Q3","Q3-2018",74.927,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2019","2019",74.752,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2019-Q1","Q1-2019",74.055,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2019-Q2","Q2-2019",74.312,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2019-Q4","Q4-2019",75.875,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2019-Q3","Q3-2019",74.765,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2020","2020",78.768,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2020-Q2","Q2-2020",73.403,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2020-Q1","Q1-2020",76.435,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2020-Q3","Q3-2020",75.203,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2020-Q4","Q4-2020",90.032,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2021","2021",78.839,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2022","2022",85.239,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2021-Q1","Q1-2021",80.563,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2021-Q2","Q2-2021",75.892,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2021-Q3","Q3-2021",69.026,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2021-Q4","Q4-2021",89.876,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2022-Q1","Q1-2022",88.909,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2022-Q2","Q2-2022",86.582,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2022-Q3","Q3-2022",80.964,,
"IT","Italy","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","2","self-employed","2022-Q4","Q4-2022",84.501,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018","2018",444.647,,
"ITCD","Nord","9","total","Y15-89","15-89 years","FRG","foreign","0011","TOTAL INDUSTRY (b to f)","9","total","2018-Q2","Q2-2018",450.749,,
